surface,player_1_win,player_1,Player_1_hand,Player_1_age,player_2,Player_2_hand,Player_2_age
Hard,0,Pierre Hugues Herbert,R,25.87268994,Yasutaka Uchiyama,R,24.48733744
Hard,1,Viktor Troicki,R,30.9705681,Karen Khachanov,R,20.6954141
Hard,0,Daniil Medvedev,R,20.96919918,Novak Djokovic,R,29.69472964
Hard,0,Konstantin Kravchuk,R,31.93429158,Dusan Lajovic,R,26.58726899
Hard,1,Daniil Medvedev,R,20.96919918,Nenad Zimonjic,R,40.65708419
Hard,0,Marco Chiudinelli,R,35.38945927,Jack Sock,R,24.3504449
Hard,1,John Isner,R,31.76454483,Henri Laaksonen,R,24.83504449
Hard,0,Adrien Bossel,L,30.091718,Sam Querrey,R,29.31690623
Hard,1,Steve Johnson,R,27.10198494,Antoine Bellier,U,20.28473648
Hard,0,Richard Gasquet,R,30.63928816,Alexander Zverev,R,19.80013689
Hard,0,Benoit Paire,R,27.75085558,Richard Gasquet,R,30.63928816
Hard,0,Jo Wilfried Tsonga,R,31.80835044,Alexander Zverev,R,19.80013689
Hard,1,Benoit Paire,R,27.75085558,Dustin Brown,R,32.16427105
Hard,1,Richard Gasquet,R,30.63928816,Kenny De Schepper,L,29.69472964
Hard,1,Alexander Zverev,R,19.80013689,Jeremy Chardy,R,29.98494182
Hard,1,Jo Wilfried Tsonga,R,31.80835044,Daniil Medvedev,R,20.98836413
Hard,1,Dustin Brown,R,32.16427105,Marin Cilic,R,28.35865845
Hard,1,Benoit Paire,R,27.75085558,Feliciano Lopez,L,35.38124572
Hard,1,Richard Gasquet,R,30.63928816,Malek Jaziri,R,33.04859685
Hard,0,Illya Marchenko,R,29.41546886,Kenny De Schepper,L,29.69472964
Hard,1,Jeremy Chardy,R,29.98494182,Paul Henri Mathieu,R,35.06913073
Hard,1,Alexander Zverev,R,19.80013689,Aljaz Bedene,R,27.55646817
Hard,0,Fernando Verdasco,L,33.229295,Daniil Medvedev,R,20.98836413
Hard,0,Pierre Hugues Herbert,R,25.89185489,Jo Wilfried Tsonga,R,31.80835044
Hard,0,Guillermo Garcia Lopez,R,33.67830253,Dustin Brown,R,32.16427105
Hard,0,Karen Khachanov,R,20.71457906,Benoit Paire,R,27.75085558
Hard,0,Julien Benneteau,R,35.1321013,Feliciano Lopez,L,35.38124572
Hard,1,Malek Jaziri,R,33.04859685,Tristan Lamasine,R,23.92607803
Hard,0,Quentin Halys,R,20.28199863,Illya Marchenko,R,29.41546886
Hard,1,Kenny De Schepper,L,29.69472964,Mischa Zverev,L,29.46201232
Hard,1,Jeremy Chardy,R,29.98494182,Marcel Granollers,R,30.82272416
Hard,1,Paul Henri Mathieu,R,35.06913073,Vincent Millot,L,31.01984942
Hard,0,Borna Coric,R,20.22997947,Aljaz Bedene,R,27.55646817
Hard,0,Gregoire Barrere,R,22.97330595,Fernando Verdasco,L,33.229295
Hard,1,Daniil Medvedev,R,20.98836413,Tobias Kamke,R,30.71594798
Hard,1,Pierre Hugues Herbert,R,25.89185489,Calvin Hemery,R,22.02600958
Clay,0,Paolo Lorenzi,R,35.14579055,Victor Estrella,R,36.51471595
Clay,0,Thomaz Bellucci,L,29.10609172,Victor Estrella,R,36.51471595
Clay,1,Paolo Lorenzi,R,35.14579055,Albert Ramos,L,29.0568104
Clay,1,Victor Estrella,R,36.51471595,Federico Gaio,R,24.92539357
Clay,0,Renzo Olivo,R,24.89801506,Thomaz Bellucci,L,29.10609172
Clay,1,Paolo Lorenzi,R,35.14579055,Rajeev Ram,R,32.88980151
Clay,0,Roberto Carballes Baena,R,23.87679671,Albert Ramos,L,29.0568104
Clay,1,Victor Estrella,R,36.51471595,Ivo Karlovic,R,37.94113621
Clay,1,Federico Gaio,R,24.92539357,Gerald Melzer,L,26.57084189
Clay,0,Janko Tipsarevic,R,32.62696783,Thomaz Bellucci,L,29.10609172
Clay,0,Santiago Giraldo,R,29.19644079,Renzo Olivo,R,24.89801506
Clay,1,Rajeev Ram,R,32.88980151,Nicolas Kicker,R,24.47638604
Clay,1,Paolo Lorenzi,R,35.14579055,Matthew Ebden,R,29.19917864
Clay,0,Giovanni Lapentti,R,34.03422313,Roberto Carballes Baena,R,23.87679671
Clay,0,Alejandro Falla,L,33.23203285,Albert Ramos,L,29.0568104
Clay,1,Victor Estrella,R,36.51471595,Andrej Martin,R,27.38124572
Clay,1,Federico Gaio,R,24.92539357,Joao Souza,R,28.69815195
Clay,0,Horacio Zeballos,L,31.78097194,Gerald Melzer,L,26.57084189
Clay,1,Janko Tipsarevic,R,32.62696783,Daniel Gimeno Traver,R,31.50171116
Clay,1,Santiago Giraldo,R,29.19644079,Benjamin Becker,R,35.6440794
Clay,0,Emilio Gomez,R,25.19370294,Renzo Olivo,R,24.89801506
Clay,0,Alexandr Dolgopolov,R,28.24914442,Rajeev Ram,R,32.88980151
Clay,0,Guido Andreozzi,R,25.50855578,Nicolas Kicker,R,24.47638604
Clay,1,Matthew Ebden,R,29.19917864,Agustin Velotti,R,24.7063655
Clay,1,Giovanni Lapentti,R,34.03422313,Thiago Monteiro,L,22.68856947
Clay,1,Roberto Carballes Baena,R,23.87679671,Rogerio Dutra Silva,R,33.01026694
Clay,1,Alejandro Falla,L,33.23203285,Alessandro Giannessi,L,26.69130732
Hard,0,David Goffin,R,26.16837782,Grigor Dimitrov,R,25.7303217
Hard,1,Grigor Dimitrov,R,25.7303217,Nikoloz Basilashvili,R,24.95550992
Hard,1,David Goffin,R,26.16837782,Roberto Bautista Agut,R,28.81587953
Hard,0,Martin Klizan,L,27.57563313,Nikoloz Basilashvili,R,24.95550992
Hard,1,Grigor Dimitrov,R,25.7303217,Viktor Troicki,R,30.98973306
Hard,1,Roberto Bautista Agut,R,28.81587953,Gilles Muller,L,33.74948665
Hard,1,David Goffin,R,26.16837782,Steve Darcis,R,32.90349076
Hard,1,Nikoloz Basilashvili,R,24.95550992,Dominic Thiem,R,23.42778919
Hard,0,Daniel Brands,R,29.56057495,Martin Klizan,L,27.57563313
Hard,0,Jerzy Janowicz,R,26.23408624,Grigor Dimitrov,R,25.7303217
Hard,1,Viktor Troicki,R,30.98973306,Robin Haase,R,29.83983573
Hard,0,Mikhail Youzhny,R,34.6201232,Gilles Muller,L,33.74948665
Hard,0,Cedrik Marcel Stebe,L,26.32991102,Roberto Bautista Agut,R,28.81587953
Hard,0,Andreas Seppi,R,32.96098563,Steve Darcis,R,32.90349076
Hard,0,Radu Albot,R,27.23887748,David Goffin,R,26.16837782
Hard,0,Adrian Mannarino,L,28.60780287,Nikoloz Basilashvili,R,24.95550992
Hard,1,Daniel Brands,R,29.56057495,Marco Chiudinelli,R,35.40862423
Hard,0,Andrey Kuznetsov,R,25.95756331,Martin Klizan,L,27.57563313
Hard,1,Jerzy Janowicz,R,26.23408624,Dudi Sela,R,31.84394251
Hard,1,Robin Haase,R,29.83983573,Dimitar Kuzmanov,R,23.52908966
Hard,1,Viktor Troicki,R,30.98973306,Cem Ilkel,R,21.46475017
Hard,1,Gilles Muller,L,33.74948665,Mathias Bourgue,R,23.05270363
Hard,0,Marko Tepavac,R,22.84188912,Mikhail Youzhny,R,34.6201232
Hard,1,Cedrik Marcel Stebe,L,26.32991102,Teymuraz Gabashvili,R,31.70978782
Hard,1,Steve Darcis,R,32.90349076,Maximilian Marterer,L,21.64818617
Hard,0,Damir Dzumhur,R,24.71731691,Andreas Seppi,R,32.96098563
Hard,0,Alexandar Lazarov,R,19.25256674,Radu Albot,R,27.23887748
Clay,0,Kei Nishikori,R,27.1266256,Alexandr Dolgopolov,R,28.26830938
Clay,1,Kei Nishikori,R,27.1266256,Carlos Berlocq,R,34.02874743
Clay,0,Pablo Carreno Busta,R,25.59342916,Alexandr Dolgopolov,R,28.26830938
Clay,1,Kei Nishikori,R,27.1266256,Joao Sousa,R,27.87679671
Clay,0,Thiago Monteiro,L,22.70773443,Carlos Berlocq,R,34.02874743
Clay,1,Pablo Carreno Busta,R,25.59342916,Albert Ramos,L,29.07597536
Clay,1,Alexandr Dolgopolov,R,28.26830938,Gerald Melzer,L,26.59000684
Clay,1,Kei Nishikori,R,27.1266256,Diego Sebastian Schwartzman,R,24.49555099
Clay,0,Federico Delbonis,L,26.36002738,Joao Sousa,R,27.87679671
Clay,1,Carlos Berlocq,R,34.02874743,David Ferrer,R,34.86926762
Clay,1,Thiago Monteiro,L,22.70773443,Tommy Robredo,R,34.78986995
Clay,0,Leonardo Mayer,R,29.7522245,Albert Ramos,L,29.07597536
Clay,0,Alessandro Giannessi,L,26.71047228,Pablo Carreno Busta,R,25.59342916
Clay,1,Gerald Melzer,L,26.59000684,Guido Andreozzi,R,25.52772074
Clay,1,Alexandr Dolgopolov,R,28.26830938,Pablo Cuevas,R,31.11841205
Clay,1,Diego Sebastian Schwartzman,R,24.49555099,Facundo Bagnis,L,26.96235455
Clay,0,Stephane Robert,R,36.74469541,Federico Delbonis,L,26.36002738
Clay,0,Horacio Zeballos,L,31.80013689,Joao Sousa,R,27.87679671
Clay,1,Carlos Berlocq,R,34.02874743,Jozef Kovalik,R,24.27652293
Clay,1,Thiago Monteiro,L,22.70773443,Victor Estrella,R,36.5338809
Clay,0,Fabio Fognini,R,29.72758385,Tommy Robredo,R,34.78986995
Clay,0,Guido Pella,L,26.74606434,Albert Ramos,L,29.07597536
Clay,1,Leonardo Mayer,R,29.7522245,Gastao Elias,R,26.22313484
Clay,0,Rogerio Dutra Silva,R,33.0294319,Alessandro Giannessi,L,26.71047228
Clay,1,Gerald Melzer,L,26.59000684,Paolo Lorenzi,R,35.16495551
Clay,0,Renzo Olivo,R,24.91718001,Guido Andreozzi,R,25.52772074
Clay,1,Alexandr Dolgopolov,R,28.26830938,Janko Tipsarevic,R,32.64613279
Hard,0,Nikoloz Basilashvili,R,24.97467488,Ryan Harrison,R,24.77207392
Hard,1,Nikoloz Basilashvili,R,24.97467488,Mikhail Kukushkin,R,29.13620808
Hard,0,Donald Young,L,27.56194387,Ryan Harrison,R,24.77207392
Hard,1,Nikoloz Basilashvili,R,24.97467488,Matthew Ebden,R,29.2183436
Hard,1,Mikhail Kukushkin,R,29.13620808,Steve Johnson,R,27.14031485
Hard,1,Ryan Harrison,R,24.77207392,Damir Dzumhur,R,24.73648186
Hard,1,Donald Young,L,27.56194387,John Isner,R,31.80287474
Hard,0,Ivo Karlovic,R,37.96030116,Nikoloz Basilashvili,R,24.97467488
Hard,1,Matthew Ebden,R,29.2183436,Taylor Harry Fritz,R,19.29637235
Hard,1,Steve Johnson,R,27.14031485,Tim Smyczek,R,29.12525667
Hard,1,Mikhail Kukushkin,R,29.13620808,Darian King,R,24.80219028
Hard,0,Steve Darcis,R,32.92265572,Damir Dzumhur,R,24.73648186
Hard,1,Ryan Harrison,R,24.77207392,Sam Querrey,R,29.35523614
Hard,0,Reilly Opelka,U,19.46338125,Donald Young,L,27.56194387
Hard,1,John Isner,R,31.80287474,Yoshihito Nishioka,L,21.38261465
Hard,0,Jordan Thompson,R,22.81998631,Nikoloz Basilashvili,R,24.97467488
Hard,1,Matthew Ebden,R,29.2183436,Peter Polansky,R,28.66529774
Hard,1,Taylor Harry Fritz,R,19.29637235,Yen Hsun Lu,R,33.50308008
Hard,1,Tim Smyczek,R,29.12525667,Francis Tiafoe,R,19.06639288
Hard,1,Mikhail Kukushkin,R,29.13620808,Benjamin Becker,R,35.66324435
Hard,0,Bernard Tomic,R,24.31485284,Darian King,R,24.80219028
Hard,1,Steve Darcis,R,32.92265572,Radu Albot,R,27.25804244
Hard,0,Kevin Anderson,R,30.74332649,Damir Dzumhur,R,24.73648186
Hard,0,Konstantin Kravchuk,R,31.97262149,Ryan Harrison,R,24.77207392
Hard,0,Adrian Mannarino,L,28.62696783,Donald Young,L,27.56194387
Hard,1,Reilly Opelka,U,19.46338125,Jared Donaldson,R,20.34770705
Hard,1,Yoshihito Nishioka,L,21.38261465,Guillermo Garcia Lopez,R,33.69746749
Hard,1,Jo Wilfried Tsonga,R,31.8275154,David Goffin,R,26.18754278
Hard,0,Tomas Berdych,R,31.40862423,Jo Wilfried Tsonga,R,31.8275154
Hard,1,David Goffin,R,26.18754278,Pierre Hugues Herbert,R,25.91101985
Hard,0,Marin Cilic,R,28.37782341,Jo Wilfried Tsonga,R,31.8275154
Hard,1,Tomas Berdych,R,31.40862423,Martin Klizan,L,27.59479808
Hard,0,Grigor Dimitrov,R,25.74948665,David Goffin,R,26.18754278
Hard,0,Dominic Thiem,R,23.44695414,Pierre Hugues Herbert,R,25.91101985
Hard,1,Marin Cilic,R,28.37782341,Borna Coric,R,20.24914442
Hard,0,Gilles Muller,L,33.76865161,Jo Wilfried Tsonga,R,31.8275154
Hard,0,Richard Gasquet,R,30.65845311,Tomas Berdych,R,31.40862423
Hard,0,Philipp Kohlschreiber,R,33.33059548,Martin Klizan,L,27.59479808
Hard,1,Grigor Dimitrov,R,25.74948665,Denis Istomin,R,30.4366872
Hard,1,David Goffin,R,26.18754278,Robin Haase,R,29.85900068
Hard,1,Pierre Hugues Herbert,R,25.91101985,Evgeny Donskoy,R,26.76796715
Hard,0,Gilles Simon,R,32.13141684,Dominic Thiem,R,23.44695414
Hard,0,Benoit Paire,R,27.77002053,Marin Cilic,R,28.37782341
Hard,0,Karen Khachanov,R,20.73374401,Borna Coric,R,20.24914442
Hard,0,Tallon Griekspoor,R,20.61875428,Gilles Muller,L,33.76865161
Hard,0,Stefanos Tsitsipas,R,18.50787132,Jo Wilfried Tsonga,R,31.8275154
Hard,0,Marius Copil,R,26.32717317,Tomas Berdych,R,31.40862423
Hard,1,Richard Gasquet,R,30.65845311,Viktor Troicki,R,31.00889802
Hard,1,Martin Klizan,L,27.59479808,Fernando Verdasco,L,33.24845996
Hard,1,Philipp Kohlschreiber,R,33.33059548,Lucas Pouille,R,22.97330595
Hard,0,Mischa Zverev,L,29.48117728,Grigor Dimitrov,R,25.74948665
Hard,1,Denis Istomin,R,30.4366872,Aljaz Bedene,R,27.57563313
Hard,1,Robin Haase,R,29.85900068,Florian Mayer,R,33.36071184
Hard,1,David Goffin,R,26.18754278,Andrey Kuznetsov,R,25.97672827
Hard,1,Evgeny Donskoy,R,26.76796715,Marcel Granollers,R,30.84188912
Hard,0,Feliciano Lopez,L,35.40041068,Pierre Hugues Herbert,R,25.91101985
Hard,0,Nicolas Mahut,R,35.06365503,Gilles Simon,R,32.13141684
Hard,0,Alexander Zverev,R,19.81930185,Dominic Thiem,R,23.44695414
None,1,Zhe Li,R,30.40109514,Ti Chen,R,33.36618754
None,1,Yibing Wu,R,17.33607118,Jason Jung,R,27.6659822
None,1,Zhe Li,R,30.40109514,Kuan Yi Lee,U,20.42984257
None,1,Zhizhen Zhang,U,20.32854209,Hsien Yin Peng,U,27.14579055
Hard,0,Juan Martin Del Potro,R,28.41067762,Milos Raonic,R,26.15195072
Hard,0,Donald Young,L,27.58110883,Jack Sock,R,24.40793977
Hard,0,Kyle Edmund,R,22.11909651,Milos Raonic,R,26.15195072
Hard,1,Juan Martin Del Potro,R,28.41067762,Sam Querrey,R,29.3744011
Hard,1,Jack Sock,R,24.40793977,Steve Johnson,R,27.15947981
Hard,1,Milos Raonic,R,26.15195072,Borna Coric,R,20.26830938
Hard,1,Kyle Edmund,R,22.11909651,Yen Hsun Lu,R,33.52224504
Hard,0,Jared Donaldson,R,20.36687201,Sam Querrey,R,29.3744011
Hard,1,Juan Martin Del Potro,R,28.41067762,Damir Dzumhur,R,24.75564682
Hard,0,Yoshihito Nishioka,L,21.4017796,Steve Johnson,R,27.15947981
Hard,0,Guillermo Garcia Lopez,R,33.71663244,Jack Sock,R,24.40793977
Hard,1,Steve Darcis,R,32.94182067,Nikoloz Basilashvili,R,24.99383984
Hard,1,Donald Young,L,27.58110883,Taylor Harry Fritz,R,19.3155373
Hard,0,Tim Smyczek,R,29.14442163,Milos Raonic,R,26.15195072
Hard,1,Borna Coric,R,20.26830938,Santiago Giraldo,R,29.23477071
Hard,0,Bjorn Fratangelo,R,23.59206023,Yen Hsun Lu,R,33.52224504
Hard,0,Adrian Mannarino,L,28.64613279,Kyle Edmund,R,22.11909651
Hard,1,Sam Querrey,R,29.3744011,Dudi Sela,R,31.88227242
Hard,0,Mikhail Kukushkin,R,29.15537303,Jared Donaldson,R,20.36687201
Hard,1,Damir Dzumhur,R,24.75564682,Konstantin Kravchuk,R,31.99178645
Hard,1,Juan Martin Del Potro,R,28.41067762,Kevin Anderson,R,30.76249144
Hard,1,Steve Johnson,R,27.15947981,Stefan Kozlov,R,19.05270363
Hard,1,Yoshihito Nishioka,L,21.4017796,Kimmer Coppejans,R,23.03627652
Hard,0,Dustin Brown,R,32.20260096,Guillermo Garcia Lopez,R,33.71663244
Hard,0,Radu Albot,R,27.27720739,Jack Sock,R,24.40793977
Hard,0,Bernard Tomic,R,24.3340178,Steve Darcis,R,32.94182067
Hard,0,Tommy Haas,R,38.88569473,Nikoloz Basilashvili,R,24.99383984
Hard,1,Taylor Harry Fritz,R,19.3155373,Akira Santillan,R,19.75085558
Hard,0,Ivo Karlovic,R,37.97946612,Donald Young,L,27.58110883
Hard,0,Lucas Pouille,R,22.99247091,Jo Wilfried Tsonga,R,31.84668036
Hard,0,Richard Gasquet,R,30.67761807,Lucas Pouille,R,22.99247091
Hard,0,Nick Kyrgios,R,21.82067077,Jo Wilfried Tsonga,R,31.84668036
Hard,0,Gael Monfils,R,30.47227926,Richard Gasquet,R,30.67761807
Hard,1,Lucas Pouille,R,22.99247091,Daniil Medvedev,R,21.02669405
Hard,0,Norbert Gombos,R,26.52429843,Nick Kyrgios,R,21.82067077
Hard,1,Jo Wilfried Tsonga,R,31.84668036,Gilles Simon,R,32.15058179
Hard,0,Sergiy Stakhovsky,R,31.12388775,Gael Monfils,R,30.47227926
Hard,0,Mikhail Youzhny,R,34.65845311,Richard Gasquet,R,30.67761807
Hard,1,Lucas Pouille,R,22.99247091,Aljaz Bedene,R,27.59479808
Hard,1,Daniil Medvedev,R,21.02669405,Jan Lennard Struff,R,26.82546201
Hard,0,Nicolas Mahut,R,35.08281999,Norbert Gombos,R,26.52429843
Hard,0,Malek Jaziri,R,33.08692676,Nick Kyrgios,R,21.82067077
Hard,1,Gilles Simon,R,32.15058179,Julien Benneteau,R,35.17043121
Hard,0,Illya Marchenko,R,29.45379877,Jo Wilfried Tsonga,R,31.84668036
Hard,0,Jiri Vesely,L,23.61670089,Sergiy Stakhovsky,R,31.12388775
Hard,0,Stefanos Tsitsipas,R,18.52703628,Mikhail Youzhny,R,34.65845311
Hard,0,Robin Haase,R,29.87816564,Richard Gasquet,R,30.67761807
Hard,0,Paul Henri Mathieu,R,35.10746064,Aljaz Bedene,R,27.59479808
Hard,1,Jan Lennard Struff,R,26.82546201,Jeremy Chardy,R,30.02327173
Hard,0,Benoit Paire,R,27.78918549,Daniil Medvedev,R,21.02669405
Hard,1,Nicolas Mahut,R,35.08281999,Alexander Zverev,R,19.8384668
Hard,0,Evgeny Donskoy,R,26.7871321,Norbert Gombos,R,26.52429843
Hard,0,Andrey Kuznetsov,R,25.99589322,Malek Jaziri,R,33.08692676
Hard,1,Gilles Simon,R,32.15058179,Karen Khachanov,R,20.75290897
Hard,1,Julien Benneteau,R,35.17043121,Denis Shapovalov,L,17.85352498
Hard,0,Andrey Rublev,R,19.33744011,Illya Marchenko,R,29.45379877
Clay,0,Pablo Carreno Busta,R,25.61259411,Dominic Thiem,R,23.4661191
Clay,1,Pablo Carreno Busta,R,25.61259411,Casper Ruud,R,18.16563997
Clay,0,Albert Ramos,L,29.09514031,Dominic Thiem,R,23.4661191
Clay,1,Casper Ruud,R,18.16563997,Thiago Monteiro,L,22.72689938
Clay,1,Pablo Carreno Busta,R,25.61259411,Alexandr Dolgopolov,R,28.28747433
Clay,1,Albert Ramos,L,29.09514031,Nicolas Kicker,R,24.51471595
Clay,1,Dominic Thiem,R,23.4661191,Diego Sebastian Schwartzman,R,24.51471595
Clay,1,Thiago Monteiro,L,22.72689938,Thomaz Bellucci,L,29.14442163
Clay,0,Roberto Carballes Baena,R,23.91512663,Casper Ruud,R,18.16563997
Clay,1,Pablo Carreno Busta,R,25.61259411,Victor Estrella,R,36.55304586
Clay,1,Alexandr Dolgopolov,R,28.28747433,Horacio Zeballos,L,31.81930185
Clay,1,Albert Ramos,L,29.09514031,Fabio Fognini,R,29.7467488
Clay,0,Arthur De Greef,R,24.90349076,Nicolas Kicker,R,24.51471595
Clay,0,Federico Delbonis,L,26.37919233,Diego Sebastian Schwartzman,R,24.51471595
Clay,1,Dominic Thiem,R,23.4661191,Dusan Lajovic,R,26.64476386
Clay,0,Kei Nishikori,R,27.14579055,Thomaz Bellucci,L,29.14442163
Clay,1,Thiago Monteiro,L,22.72689938,Gastao Elias,R,26.24229979
Clay,1,Casper Ruud,R,18.16563997,Rogerio Dutra Silva,R,33.04859685
Clay,1,Roberto Carballes Baena,R,23.91512663,Joao Sousa,R,27.89596167
Clay,0,Joao Souza,R,28.73648186,Pablo Carreno Busta,R,25.61259411
Clay,1,Victor Estrella,R,36.55304586,Guido Pella,L,26.7652293
Clay,1,Horacio Zeballos,L,31.81930185,Carlos Berlocq,R,34.04791239
Clay,1,Alexandr Dolgopolov,R,28.28747433,David Ferrer,R,34.88843258
Clay,0,Stephane Robert,R,36.76386037,Albert Ramos,L,29.09514031
Clay,0,Tommy Robredo,R,34.80903491,Fabio Fognini,R,29.7467488
Clay,0,Marco Cecchinato,R,24.39151266,Nicolas Kicker,R,24.51471595
Clay,0,Pablo Cuevas,R,31.137577,Arthur De Greef,R,24.90349076
Clay,0,Paolo Lorenzi,R,35.18412047,Federico Delbonis,L,26.37919233
Clay,1,Diego Sebastian Schwartzman,R,24.51471595,Renzo Olivo,R,24.93634497
Clay,1,Dusan Lajovic,R,26.64476386,Facundo Bagnis,L,26.98151951
Clay,0,Janko Tipsarevic,R,32.66529774,Dominic Thiem,R,23.4661191
Hard,0,Rafael Nadal,L,30.73785079,Sam Querrey,R,29.39356605
Hard,1,Sam Querrey,R,29.39356605,Nick Kyrgios,R,21.83983573
Hard,1,Rafael Nadal,L,30.73785079,Marin Cilic,R,28.41615332
Hard,1,Nick Kyrgios,R,21.83983573,Novak Djokovic,R,29.77138946
Hard,1,Sam Querrey,R,29.39356605,Dominic Thiem,R,23.48528405
Hard,1,Rafael Nadal,L,30.73785079,Yoshihito Nishioka,L,21.42094456
Hard,0,Juan Martin Del Potro,R,28.42984257,Novak Djokovic,R,29.77138946
Hard,0,Donald Young,L,27.60027379,Nick Kyrgios,R,21.83983573
Hard,1,Dominic Thiem,R,23.48528405,Adrian Mannarino,L,28.66529774
Hard,0,David Goffin,R,26.22587269,Sam Querrey,R,29.39356605
Hard,1,Steve Johnson,R,27.17864476,Ernesto Escobedo,R,20.65160849
Hard,1,Marin Cilic,R,28.41615332,Borna Coric,R,20.28747433
Hard,1,Yoshihito Nishioka,L,21.42094456,Jordan Thompson,R,22.85831622
Hard,1,Rafael Nadal,L,30.73785079,Paolo Lorenzi,R,35.20328542
Hard,1,Novak Djokovic,R,29.77138946,Martin Klizan,L,27.63312799
Hard,0,Francis Tiafoe,R,19.10472279,Juan Martin Del Potro,R,28.42984257
Hard,0,Bernard Tomic,R,24.35318275,Donald Young,L,27.60027379
Hard,1,Nick Kyrgios,R,21.83983573,Dudi Sela,R,31.90143737
Hard,0,Gilles Simon,R,32.16974675,Dominic Thiem,R,23.48528405
Hard,0,Taylor Harry Fritz,R,19.33470226,Adrian Mannarino,L,28.66529774
Hard,0,Kyle Edmund,R,22.13826146,Sam Querrey,R,29.39356605
Hard,0,Stephane Robert,R,36.78302533,David Goffin,R,26.22587269
Hard,1,Steve Johnson,R,27.17864476,John Isner,R,31.84120465
Hard,0,Stefan Kozlov,R,19.07186858,Ernesto Escobedo,R,20.65160849
Hard,1,Borna Coric,R,20.28747433,Lucas Gomez,U,21.54962355
Hard,0,Alexandr Dolgopolov,R,28.30663929,Marin Cilic,R,28.41615332
Hard,1,Yoshihito Nishioka,L,21.42094456,Jack Sock,R,24.42710472
Hard,1,Jordan Thompson,R,22.85831622,Feliciano Lopez,L,35.43874059
Hard,1,Paolo Lorenzi,R,35.20328542,Yen Hsun Lu,R,33.54140999
Hard,0,Mischa Zverev,L,29.51950719,Rafael Nadal,L,30.73785079
Hard,0,Fernando Verdasco,L,33.28678987,Andy Murray,R,29.79055441
Hard,0,Lucas Pouille,R,23.01163587,Andy Murray,R,29.79055441
Hard,0,Robin Haase,R,29.8973306,Fernando Verdasco,L,33.28678987
Hard,1,Andy Murray,R,29.79055441,Philipp Kohlschreiber,R,33.36892539
Hard,1,Lucas Pouille,R,23.01163587,Evgeny Donskoy,R,26.80629706
Hard,0,Gael Monfils,R,30.49144422,Fernando Verdasco,L,33.28678987
Hard,0,Damir Dzumhur,R,24.77481177,Robin Haase,R,29.8973306
Hard,0,Guillermo Garcia Lopez,R,33.7357974,Andy Murray,R,29.79055441
Hard,0,Daniil Medvedev,R,21.045859,Philipp Kohlschreiber,R,33.36892539
Hard,0,Roger Federer,R,35.55646817,Evgeny Donskoy,R,26.80629706
Hard,1,Lucas Pouille,R,23.01163587,Marius Copil,R,26.36550308
Hard,1,Fernando Verdasco,L,33.28678987,Roberto Bautista Agut,R,28.8733744
Hard,0,Daniel Evans,R,26.76796715,Gael Monfils,R,30.49144422
Hard,1,Robin Haase,R,29.8973306,Tomas Berdych,R,31.44695414
Hard,0,Marcel Granollers,R,30.88021903,Damir Dzumhur,R,24.77481177
Hard,0,Malek Jaziri,R,33.10609172,Andy Murray,R,29.79055441
Hard,0,Viktor Troicki,R,31.04722793,Guillermo Garcia Lopez,R,33.7357974
Hard,0,Omar Awadhy,R,35.1156742,Daniil Medvedev,R,21.045859
Hard,1,Philipp Kohlschreiber,R,33.36892539,Gilles Muller,L,33.80698152
Hard,0,Benoit Paire,R,27.80835044,Roger Federer,R,35.55646817
Hard,1,Evgeny Donskoy,R,26.80629706,Mikhail Youzhny,R,34.67761807
Hard,0,Jan Lennard Struff,R,26.84462697,Marius Copil,R,26.36550308
Hard,1,Lucas Pouille,R,23.01163587,Adam Pavlasek,R,22.39014374
Hard,0,Karen Khachanov,R,20.77207392,Roberto Bautista Agut,R,28.8733744
Hard,0,Andreas Seppi,R,33.01848049,Fernando Verdasco,L,33.28678987
Hard,0,Dustin Brown,R,32.22176591,Daniel Evans,R,26.76796715
Hard,1,Gael Monfils,R,30.49144422,Mohamed Safwat,R,26.4421629
Hard,0,Lukas Rosol,R,31.59753593,Tomas Berdych,R,31.44695414
Hard,1,Robin Haase,R,29.8973306,Denis Istomin,R,30.47501711
Hard,1,Marcel Granollers,R,30.88021903,Jiri Vesely,L,23.63586585
Hard,1,Damir Dzumhur,R,24.77481177,Stanislas Wawrinka,R,31.92060233
Clay,1,Pablo Cuevas,R,31.15674196,Pablo Carreno Busta,R,25.63175907
Clay,0,Joao Sousa,R,27.91512663,Albert Ramos,L,29.11430527
Clay,1,Pablo Carreno Busta,R,25.63175907,Fabio Fognini,R,29.76591376
Clay,0,Diego Sebastian Schwartzman,R,24.5338809,Pablo Cuevas,R,31.15674196
Clay,0,Federico Delbonis,L,26.39835729,Joao Sousa,R,27.91512663
Clay,1,Albert Ramos,L,29.11430527,Guido Pella,L,26.78439425
Clay,1,Pablo Carreno Busta,R,25.63175907,Joao Souza,R,28.75564682
Clay,0,Alessandro Giannessi,L,26.74880219,Fabio Fognini,R,29.76591376
Clay,1,Pablo Cuevas,R,31.15674196,Facundo Bagnis,L,27.00068446
Clay,0,Gerald Melzer,L,26.62833676,Diego Sebastian Schwartzman,R,24.5338809
Clay,0,Casper Ruud,R,18.18480493,Federico Delbonis,L,26.39835729
